RECRUITER_CODE,smiles_atom_index,smile_atom
L00305,17,O
L00306,0,C
L00306,1,C
L00306,2,C
L00306,3,C
L00306,4,C
L00306,5,C
L00306,6,Cl
L00306,7,C
L00306,8,O
L00306,9,N
L00306,10,C
L00306,11,C
L00306,12,C
L00306,13,O
L00306,14,N
L00306,15,C
L00306,16,O
L00306,17,Cl
L00306,18,Cl
L00307,0,C
L00307,1,C
L00307,2,C
L00307,3,C
L00307,4,O
L00307,5,N
L00307,6,C
L00307,7,C
L00307,8,C
L00307,9,O
L00307,10,N
L00307,11,C
L00307,12,O
L00307,13,C
L00308,0,C
L00308,1,C
L00308,2,C
L00308,3,O
L00308,4,N
L00308,5,C
L00308,6,O
L00308,7,C
L00308,8,N
L00308,9,C
L00308,10,O
L00308,11,O
L00308,12,C
L00308,13,C
L00308,14,C
L00308,15,C
L00308,16,C
L00308,17,C
L00308,18,C
L00308,19,N
L00309,0,C
L00309,1,C
L00309,2,C
L00309,3,C
L00309,4,C
L00309,5,C
L00309,6,N
L00309,7,C
L00309,8,O
L00309,9,N
L00309,10,C
L00309,11,C
L00309,12,C
L00309,13,C
L00309,14,N
L00309,15,C
L00310,0,C
L00310,1,C
L00310,2,C
L00310,3,N
L00310,4,C
L00310,5,C
L00310,6,C
L00310,7,C
L00310,8,N
L00310,9,N
L00310,10,C
L00310,11,N
L00310,12,C
L00310,13,N
L00310,14,C
L00311,0,C
L00311,1,C
L00311,2,N
L00311,3,C
L00311,4,S
L00311,5,N
L00311,6,N
L00311,7,C
L00311,8,C
L00311,9,C
L00311,10,N
L00311,11,C
L00311,12,C
L00312,0,C
L00312,1,C
L00312,2,C
L00312,3,C
L00312,4,C
L00312,5,C
L00312,6,C
L00312,7,C
L00312,8,N
L00312,9,C
L00312,10,N
L00312,11,C
L00312,12,C
L00312,13,C
L00312,14,C
L00312,15,C
L00312,16,C
L00312,17,C
L00312,18,Cl
L00312,19,C
L00312,20,C
L00312,21,C
L00312,22,C
L00312,23,C
L00312,24,C
L00312,25,C
L00312,26,N
L00312,27,C
L00312,28,C
L00312,29,O
L00312,30,O
L00312,31,Cl
L00313,0,C
L00313,1,C
L00313,2,C
L00313,3,O
L00313,4,C
L00313,5,C
L00313,6,O
L00313,7,N
L00313,8,C
L00313,9,C
L00313,10,N
L00313,11,C
L00313,12,C
L00313,13,C
L00313,14,O
L00313,15,N
L00314,0,C
L00314,1,C
L00314,2,O
L00314,3,C
L00314,4,C
L00314,5,C
L00314,6,C
L00314,7,C
L00314,8,C
L00314,9,S
L00314,10,O
L00314,11,O
L00314,12,N
L00314,13,C
L00314,14,C
L00314,15,C
L00314,16,C
L00314,17,C
L00314,18,C
L00314,19,C
L00314,20,C
L00314,21,C
L00314,22,C
L00314,23,N
L00314,24,S
L00314,25,O
L00314,26,O
L00314,27,C
L00314,28,C
L00314,29,C
L00314,30,C
L00314,31,C
L00314,32,C
L00314,33,O
L00314,34,C
L00314,35,C
L00314,36,C
L00314,37,C
L00314,38,O
L00314,39,C
L00315,0,C
L00315,1,O
L00315,2,C
L00315,3,C
L00315,4,C
L00315,5,C
L00315,6,C
L00315,7,C
L00315,8,C
L00315,9,N
L00315,10,N
L00315,11,C
L00315,12,O
L00316,0,C
L00316,1,C
L00316,2,C
L00316,3,C
L00316,4,C
L00316,5,C
L00316,6,C
L00316,7,C
L00316,8,N
L00316,9,C
L00316,10,C
L00316,11,C
L00316,12,C
L00316,13,C
L00316,14,C
L00316,15,C
L00316,16,O
L00316,17,S
L00316,18,O
L00316,19,O
L00316,20,O
L00316,21,C
L00316,22,C
L00316,23,O
L00316,24,C
L00316,25,C
L00316,26,N
L00316,27,C
L00316,28,C
L00316,29,C
L00316,30,C
L00316,31,C
L00316,32,C
L00316,33,N
L00316,34,N
L00316,35,C
L00316,36,C
L00316,37,C
L00316,38,C
L00316,39,O
L00316,40,O
L00316,41,C
L00317,0,C
L00317,1,C
L00317,2,C
L00317,3,C
L00317,4,C
L00317,5,C
L00317,6,C
L00317,7,C
L00317,8,N
L00317,9,C
L00317,10,C
L00317,11,O
L00317,12,C
L00317,13,C
L00317,14,C
L00317,15,C
L00317,16,C
L00317,17,C
L00317,18,S
L00317,19,O
L00317,20,O
L00317,21,C
L00317,22,C
L00317,23,C
L00317,24,C
L00317,25,O
L00317,26,O
L00317,27,C
L00317,28,C
L00317,29,C
L00317,30,C
L00317,31,C
L00317,32,C
L00317,33,O
L00317,34,C
L00317,35,N
L00317,36,N
L00317,37,N
L00317,38,C
L00318,0,C
L00318,1,C
L00318,2,C
L00318,3,C
L00318,4,O
L00318,5,N
L00318,6,C
L00318,7,C
L00318,8,O
L00318,9,N
L00318,10,C
L00318,11,C
L00318,12,C
L00318,13,C
L00318,14,C
L00318,15,O
L00318,16,N
L00318,17,C
L00318,18,C
L00318,19,C
L00318,20,C
L00318,21,C
L00318,22,C
L00318,23,C
L00318,24,C
L00318,25,C
L00318,26,N
L00318,27,C
L00318,28,O
L00318,29,O
L00319,0,C
L00319,1,C
L00319,2,C
L00319,3,C
L00319,4,C
L00319,5,C
L00319,6,O
L00319,7,O
L00319,8,N
L00319,9,C
L00319,10,O
L00319,11,C
L00320,0,C
L00320,1,C
L00320,2,O
L00320,3,N
L00320,4,C
L00320,5,C
L00320,6,C
L00320,7,C
L00320,8,C
L00320,9,N
L00320,10,N
L00320,11,C
L00320,12,C
L00321,0,C
L00321,1,C
L00321,2,C
L00321,3,C
L00321,4,C
L00321,5,C
L00321,6,C
L00321,7,O
L00321,8,N
L00321,9,C
L00321,10,O
L00321,11,C
L00321,12,C
L00321,13,C
L00321,14,C
L00321,15,C
L00321,16,C
L00321,17,F
L00322,0,C
L00322,1,C
L00322,2,C
L00322,3,C
L00322,4,C
L00322,5,C
L00322,6,O
L00322,7,C
L00322,8,F
L00322,9,F
L00322,10,S
L00322,11,O
L00322,12,O
L00322,13,N
L00323,0,C
L00323,1,C
L00323,2,C
L00323,3,C
L00323,4,C
L00323,5,C
L00323,6,C
L00323,7,O
L00323,8,N
L00323,9,C
L00323,10,O
L00323,11,C
L00323,12,C
L00323,13,C
L00323,14,C
L00323,15,C
L00323,16,C
L00323,17,C
L00323,18,C
L00323,19,C
L00323,20,C
L00323,21,N
L00323,22,C
L00323,23,O
L00323,24,C
L00323,25,C
L00323,26,C
L00323,27,C
L00323,28,C
L00323,29,C
L00323,30,C
L00323,31,O
L00323,32,O
L00323,33,O
L00323,34,C
L00323,35,C
L00323,36,O
L00324,0,C
L00324,1,C
L00324,2,C
L00324,3,C
L00324,4,C
L00324,5,C
L00324,6,C
L00324,7,O
L00324,8,N
L00324,9,C
L00324,10,O
L00324,11,C
L00324,12,C
L00324,13,C
L00324,14,C
L00324,15,C
L00324,16,C
L00324,17,C
L00324,18,C
L00324,19,C
L00324,20,C
L00324,21,N
L00324,22,C
L00324,23,O
L00324,24,C
L00324,25,C
L00324,26,C
L00324,27,C
L00324,28,C
L00324,29,O
L00324,30,N
L00324,31,O
L00324,32,C
L00324,33,C
L00324,34,O
L00325,0,C
L00325,1,C
L00325,2,C
L00325,3,C
L00325,4,N
L00325,5,C
L00325,6,C
L00325,7,C
L00325,8,C
L00325,9,O
L00325,10,C
L00325,11,O
L00325,12,C
L00325,13,F
L00325,14,F
L00326,0,C
L00326,1,C
L00326,2,C
L00326,3,C
L00326,4,C
L00326,5,C
L00326,6,N
L00326,7,C
L00326,8,O
L00326,9,C
L00326,10,C
L00326,11,N
L00326,12,C
L00326,13,C
L00326,14,N
L00326,15,C
L00326,16,S
L00326,17,C
L00326,18,C
L00326,19,C
L00326,20,C
L00326,21,C
L00326,22,C
L00326,23,C
L00326,24,Cl
L00326,25,C
L00326,26,C
L00326,27,C
L00326,28,C
L00326,29,C
L00326,30,C
L00326,31,Cl
L00326,32,C
L00326,33,C
L00326,34,C
L00326,35,C
L00326,36,O
L00326,37,N
L00326,38,C
L00326,39,C
L00326,40,N
L00326,41,C
L00326,42,C
L00326,43,C
L00326,44,C
L00326,45,O
L00326,46,C
L00327,0,C
L00327,1,C
L00327,2,C
L00327,3,C
L00327,4,C
L00327,5,C
L00327,6,N
L00327,7,C
L00327,8,S
L00327,9,N
L00327,10,O
L00327,11,C
L00327,12,F
L00327,13,F
L00327,14,F
L00328,0,C
L00328,1,C
L00328,2,C
L00328,3,C
L00328,4,C
L00328,5,C
L00328,6,C
L00328,7,O
L00328,8,N
L00328,9,C
L00328,10,C
L00328,11,C
L00328,12,C
L00328,13,C
L00328,14,C
L00328,15,C
L00328,16,C
L00328,17,C
L00328,18,N
L00329,0,C
L00329,1,C
L00329,2,C
L00329,3,O
L00329,4,C
L00329,5,C
L00329,6,C
L00329,7,C
L00329,8,C
L00329,9,C
L00329,10,C
L00329,11,N
L00329,12,C
L00329,13,C
L00329,14,N
L00329,15,C
L00329,16,O
L00329,17,N
L00329,18,C
L00329,19,C
L00329,20,N
L00329,21,C
L00329,22,O
L00329,23,C
L00329,24,C
L00329,25,C
L00329,26,C
L00329,27,C
L00329,28,C
L00329,29,C
L00329,30,C
L00329,31,Cl
L00329,32,C
L00329,33,C
L00329,34,C
L00329,35,C
L00329,36,C
L00329,37,C
L00329,38,Cl
L00329,39,O
L00329,40,C
L00330,0,C
L00330,1,C
L00330,2,C
L00330,3,N
L00330,4,C
L00330,5,C
L00330,6,N
L00330,7,C
L00330,8,C
L00330,9,C
L00330,10,C
L00330,11,O
L00330,12,P
L00330,13,O
L00330,14,O
L00330,15,O
L00330,16,P
L00330,17,O
L00330,18,O
L00330,19,O
L00331,0,C
L00331,1,C
L00331,2,C
L00331,3,C
L00331,4,C
L00331,5,C
L00331,6,C
L00331,7,O
L00331,8,C
L00331,9,O
L00331,10,C
L00331,11,C
L00331,12,O
L00331,13,O
L00332,0,C
L00332,1,N
L00332,2,C
L00332,3,C
L00332,4,O
L00332,5,N
L00332,6,C
L00332,7,C
L00332,8,C
L00332,9,C
L00332,10,C
L00332,11,C
L00332,12,C
L00332,13,C
L00332,14,N
L00332,15,C
L00332,16,O
L00332,17,C
L00332,18,N
L00332,19,C
L00333,0,C
L00333,1,N
L00333,2,C
L00333,3,C
L00333,4,O
L00333,5,N
L00333,6,C
L00333,7,C
L00333,8,C
L00333,9,C
L00333,10,C
L00333,11,C
L00333,12,C
L00333,13,C
L00333,14,N
L00333,15,C
L00333,16,O
L00333,17,C
L00333,18,N
L00333,19,C
L00334,0,C
L00334,1,C
L00334,2,C
L00334,3,C
L00334,4,C
L00334,5,C
L00334,6,C
L00334,7,C
L00334,8,C
L00334,9,C
L00334,10,C
L00334,11,C
L00334,12,C
L00334,13,N
L00334,14,C
L00334,15,O
L00334,16,Cl
L00334,17,C
L00334,18,C
L00334,19,N
L00334,20,C
L00334,21,O
L00334,22,N
L00334,23,C
L00334,24,C
L00334,25,N
L00334,26,C
L00334,27,C
L00334,28,O
L00334,29,C
L00334,30,C
L00334,31,C
L00334,32,C
L00334,33,C
L00334,34,C
L00334,35,C
L00334,36,C
L00334,37,F
L00334,38,Cl
L00335,0,C
L00335,1,C
L00335,2,C
L00335,3,C
L00335,4,C
L00335,5,C
L00335,6,S
L00335,7,C
L00335,8,C
L00335,9,C
L00335,10,C
L00335,11,C
L00335,12,O
L00335,13,N
L00335,14,C
L00335,15,O
L00335,16,N
L00336,0,C
L00336,1,C
L00336,2,C
L00336,3,C
L00336,4,C
L00336,5,C
L00336,6,C
L00336,7,C
L00336,8,C
L00336,9,N
L00336,10,N
L00336,11,C
L00336,12,O
L00336,13,N
L00336,14,C
L00336,15,C
L00336,16,C
L00336,17,O
L00336,18,N
L00336,19,C
L00336,20,C
L00336,21,C
L00336,22,C
L00336,23,C
L00336,24,C
L00336,25,Cl
L00336,26,F
L00337,0,C
L00337,1,C
L00337,2,C
L00337,3,C
L00337,4,C
L00337,5,C
L00337,6,S
L00337,7,O
L00337,8,O
L00337,9,C
L00337,10,C
L00337,11,C
L00337,12,C
L00337,13,C
L00337,14,O
L00337,15,N
L00337,16,C
L00337,17,O
L00338,0,C
L00338,1,O
L00338,2,Fe
L00338,3,C
L00338,4,N
L00338,5,C
L00338,6,N
L00338,7,Ni
L00339,0,C
L00339,1,C
L00339,2,C
L00339,3,C
L00339,4,C
L00339,5,C
L00339,6,C
L00339,7,Cl
L00339,8,N
L00339,9,C
L00339,10,O
L00339,11,C
L00339,12,C
L00339,13,C
L00339,14,C
L00339,15,O
L00340,0,C
L00340,1,C
L00340,2,N
L00340,3,C
L00340,4,C
L00340,5,C
L00340,6,N
L00340,7,N
L00340,8,C
L00340,9,O
L00340,10,C
L00340,11,C
L00340,12,C
L00340,13,C
L00341,0,C
L00341,1,C
L00341,2,C
L00341,3,N
L00341,4,C
L00341,5,C
L00341,6,C
L00341,7,O
L00341,8,N
L00341,9,C
L00341,10,C
L00341,11,C
L00341,12,C
L00341,13,C
L00341,14,C
L00341,15,C
L00341,16,C
L00341,17,O
L00342,0,C
L00342,1,C
L00342,2,C
L00342,3,N
L00342,4,C
L00342,5,C
L00342,6,N
L00342,7,C
L00342,8,C
L00342,9,C
L00342,10,O
L00342,11,C
L00342,12,C
L00342,13,C
L00342,14,C
L00342,15,S
L00343,0,C
L00343,1,O
L00343,2,C
L00343,3,C
L00343,4,C
L00343,5,C
L00343,6,C
L00343,7,C
L00343,8,N
L00343,9,C
L00343,10,S
L00343,11,N
L00344,0,C
L00344,1,C
L00344,2,C
L00344,3,C
L00344,4,C
L00344,5,C
L00344,6,C
L00344,7,C
L00344,8,O
L00344,9,N
L00344,10,C
L00344,11,C
L00344,12,C
L00344,13,C
L00344,14,C
L00344,15,C
L00344,16,O
L00344,17,N
L00345,0,C
L00345,1,C
L00345,2,C
L00345,3,C
L00345,4,C
L00345,5,C
L00345,6,C
L00345,7,O
L00345,8,C
L00345,9,C
L00345,10,O
L00345,11,O
L00346,0,C
L00346,1,C
L00346,2,C
L00346,3,C
L00346,4,C
L00346,5,C
L00346,6,N
L00346,7,C
L00346,8,C
L00346,9,N
L00346,10,C
L00346,11,C
L00346,12,C
L00346,13,O
L00346,14,N
L00346,15,F
L00347,0,C
L00347,1,C
L00347,2,C
L00347,3,O
L00347,4,C
L00347,5,C
L00347,6,N
L00347,7,C
L00347,8,C
L00347,9,S
L00347,10,O
L00347,11,O
L00347,12,C
L00347,13,C
L00348,0,C
L00348,1,C
L00348,2,C
L00348,3,N
L00348,4,C
L00348,5,C
L00348,6,N
L00348,7,N
L00348,8,C
L00348,9,N
L00348,10,C
L00348,11,C
L00348,12,O
L00348,13,C
L00348,14,C
L00348,15,C
L00348,16,C
L00348,17,S
L00348,18,C
L00348,19,C
L00348,20,C
L00348,21,C
L00348,22,C
L00348,23,C
L00348,24,C
L00348,25,C
L00348,26,C
L00348,27,S
L00348,28,C
L00348,29,C
L00348,30,C
L00348,31,O
L00348,32,N
L00348,33,C
L00348,34,C
L00348,35,C
L00348,36,C
L00348,37,N
L00348,38,N
L00348,39,N
L00348,40,C
L00348,41,C
L00349,0,C
L00349,1,C
L00349,2,N
L00349,3,C
L00349,4,C
L00349,5,N
L00349,6,N
L00349,7,C
L00349,8,C
L00349,9,C
L00349,10,C
L00349,11,C
L00349,12,C
L00349,13,C
L00349,14,C
L00349,15,N
L00349,16,N
L00349,17,N
L00349,18,C
L00349,19,C
L00349,20,C
L00349,21,C
L00349,22,C
L00349,23,C
L00349,24,C
L00349,25,C
L00350,0,C
L00350,1,C
L00350,2,O
L00350,3,C
L00350,4,C
L00350,5,O
L00350,6,C
L00350,7,C
L00350,8,O
L00350,9,C
L00350,10,C
L00350,11,O
L00350,12,C
L00350,13,C
L00350,14,O
L00350,15,C
L00350,16,C
L00350,17,O
L00350,18,O
L00351,0,C
L00351,1,C
L00351,2,C
L00351,3,C
L00351,4,C
L00351,5,C
L00351,6,Cl
L00351,7,Cl
L00351,8,C
L00351,9,O
L00351,10,N
L00351,11,S
L00351,12,O
L00351,13,O
L00351,14,C
L00351,15,C
L00351,16,C
L00351,17,C
L00351,18,S
L00351,19,Br
L00352,0,C
L00352,1,C
L00352,2,C
L00352,3,C
L00352,4,C
L00352,5,C
L00352,6,C
L00352,7,C
L00352,8,C
L00352,9,O
L00352,10,O
L00352,11,N
L00352,12,I
L00353,0,C
L00353,1,C
L00353,2,N
L00353,3,C
L00353,4,C
L00353,5,C
L00353,6,C
L00353,7,C
L00353,8,C
L00353,9,N
L00353,10,N
L00353,11,C
L00353,12,C
L00353,13,C
L00353,14,C
L00353,15,O
L00353,16,O
L00353,17,C
L00353,18,C
L00353,19,C
L00353,20,C
L00353,21,C
L00353,22,C
L00353,23,C
L00353,24,N
L00353,25,C
L00353,26,C
L00353,27,C
L00353,28,O
L00353,29,C
L00353,30,C
L00353,31,C
L00353,32,C
L00353,33,C
L00353,34,C
L00354,0,C
L00354,1,C
L00354,2,O
L00354,3,C
L00354,4,C
L00354,5,C
L00354,6,C
L00354,7,C
L00354,8,C
L00354,9,N
L00354,10,C
L00354,11,C
L00354,12,C
L00354,13,C
L00354,14,C
L00354,15,C
L00354,16,S
L00354,17,C
L00354,18,C
L00354,19,C
L00354,20,N
L00354,21,C
L00354,22,C
L00355,0,C
L00355,1,C
L00355,2,C
L00355,3,C
L00355,4,N
L00355,5,N
L00355,6,C
L00355,7,N
L00355,8,C
L00355,9,O
L00355,10,N
L00355,11,C
L00355,12,N
L00356,0,C
L00356,1,N
L00356,2,C
L00356,3,C
L00356,4,C
L00356,5,C
L00356,6,O
L00356,7,O
L00356,8,C
L00356,9,C
L00356,10,C
L00356,11,C
L00356,12,C
L00356,13,C
L00356,14,F
L00357,0,C
L00357,1,O
L00357,2,C
L00357,3,O
L00357,4,N
L00357,5,C
L00357,6,C
L00357,7,N
L00357,8,C
L00357,9,C
L00357,10,C
L00357,11,C
L00357,12,C
L00357,13,C
L00357,14,C
L00357,15,C
L00357,16,F
L00358,0,C
L00358,1,C
L00358,2,C
L00358,3,C
L00358,4,C
L00358,5,C
L00358,6,C
L00358,7,C
L00358,8,C
L00358,9,N
L00358,10,C
L00358,11,N
L00358,12,N
L00358,13,S
L00358,14,O
L00358,15,O
L00358,16,C
L00358,17,C
L00358,18,C
L00358,19,C
L00358,20,C
L00358,21,C
L00358,22,C
L00358,23,N
L00359,0,C
L00359,1,O
L00359,2,C
L00359,3,C
L00359,4,C
L00359,5,C
L00359,6,C
L00359,7,C
L00359,8,S
L00359,9,O
L00359,10,O
L00359,11,N
L00359,12,C
L00359,13,C
L00359,14,O
L00359,15,O
L00359,16,C
L00359,17,C
L00359,18,C
L00359,19,C
L00359,20,C
L00359,21,C
L00359,22,C
L00359,23,C
L00359,24,C
L00359,25,N
L00359,26,N
L00359,27,C
L00359,28,C
L00359,29,F
L00359,30,F
L00359,31,F
L00359,32,S
L00359,33,O
L00359,34,O
L00359,35,C
L00359,36,C
L00359,37,C
L00359,38,C
L00359,39,C
L00359,40,C
L00359,41,O
L00359,42,C
L00360,0,C
L00360,1,C
L00360,2,O
L00360,3,N
L00360,4,C
L00360,5,C
L00360,6,C
L00360,7,C
L00360,8,C
L00360,9,O
L00360,10,N
L00360,11,C
L00360,12,C
L00360,13,O
L00360,14,C
L00360,15,O
L00360,16,C
L00360,17,C
L00360,18,C
L00360,19,C
L00360,20,C
L00360,21,C
L00360,22,C
L00360,23,S
L00360,24,C
L00360,25,C
L00360,26,N
L00360,27,C
L00360,28,O
L00360,29,C
L00360,30,O
L00360,31,N
L00360,32,C
L00360,33,C
L00361,0,C
L00361,1,C
L00361,2,C
L00361,3,C
L00361,4,O
L00361,5,N
L00361,6,C
L00361,7,C
L00361,8,O
L00361,9,N
L00361,10,C
L00361,11,C
L00361,12,C
L00361,13,C
L00361,14,C
L00361,15,O
L00361,16,N
L00361,17,C
L00361,18,O
L00362,0,C
L00362,1,C
L00362,2,C
L00362,3,C
L00362,4,O
L00362,5,N
L00362,6,C
L00362,7,C
L00362,8,C
L00362,9,C
L00362,10,C
L00362,11,O
L00362,12,N
L00362,13,C
L00362,14,C
L00362,15,C
L00362,16,C
L00362,17,C
L00362,18,O
L00362,19,N
L00362,20,C
L00362,21,C
L00362,22,C
L00362,23,C
L00362,24,C
L00362,25,C
L00362,26,C
L00362,27,C
L00362,28,O
L00362,29,C
L00362,30,C
L00362,31,O
L00362,32,C
L00362,33,Cl
L00362,34,O
L00363,0,C
L00363,1,C
L00363,2,C
L00363,3,C
L00363,4,O
L00363,5,N
L00363,6,C
L00363,7,C
L00363,8,C
L00363,9,C
L00363,10,C
L00363,11,O
L00363,12,N
L00363,13,C
L00363,14,C
L00363,15,C
L00363,16,C
L00363,17,C
L00363,18,O
L00363,19,N
L00363,20,C
L00363,21,C
L00363,22,C
L00363,23,C
L00363,24,C
L00363,25,C
L00363,26,C
L00363,27,O
L00363,28,C
L00363,29,C
L00363,30,O
L00363,31,C
L00363,32,C
L00363,33,C
L00363,34,N
L00363,35,C
L00363,36,S
L00363,37,C
L00363,38,O
L00364,0,C
L00364,1,C
L00364,2,C
L00364,3,C
L00364,4,O
L00364,5,N
L00364,6,C
L00364,7,C
L00364,8,C
L00364,9,C
L00364,10,C
L00364,11,O
L00364,12,N
L00364,13,C
L00364,14,C
L00364,15,C
L00364,16,C
L00364,17,C
L00364,18,O
L00364,19,N
L00364,20,C
L00364,21,C
L00364,22,C
L00364,23,C
L00364,24,C
L00364,25,C
L00364,26,C
L00364,27,C
L00364,28,O
L00364,29,C
L00364,30,C
L00364,31,O
L00364,32,C
L00364,33,C
L00364,34,C
L00364,35,N
L00364,36,C
L00364,37,S
L00364,38,C
L00364,39,O
L00365,0,C
L00365,1,C
L00365,2,C
L00365,3,S
L00365,4,C
L00365,5,N
L00365,6,C
L00365,7,C
L00365,8,C
L00365,9,C
L00365,10,C
L00365,11,C
L00365,12,C
L00365,13,C
L00365,14,C
L00365,15,O
L00365,16,N
L00365,17,C
L00365,18,N
L00365,19,C
L00365,20,O
L00365,21,C
L00365,22,C
L00365,23,C
L00365,24,C
L00365,25,N
L00365,26,C
L00365,27,O
L00365,28,C
L00365,29,C
L00365,30,C
L00365,31,C
L00365,32,C
L00365,33,N
L00365,34,C
L00365,35,O
L00365,36,C
L00365,37,C
L00365,38,C
L00365,39,F
L00365,40,O
L00366,0,C
L00366,1,C
L00366,2,C
L00366,3,C
L00366,4,O
L00366,5,N
L00366,6,C
L00366,7,C
L00366,8,C
L00366,9,C
L00366,10,C
L00366,11,O
L00366,12,N
L00366,13,C
L00366,14,C
L00366,15,C
L00366,16,C
L00366,17,C
L00366,18,O
L00366,19,N
L00366,20,O
L00366,21,C
L00366,22,C
L00366,23,C
L00366,24,C
L00366,25,C
L00366,26,C
L00366,27,C
L00366,28,C
L00366,29,N
L00366,30,C
L00366,31,S
L00366,32,C
L00366,33,O
L00367,0,C
L00367,1,C
L00367,2,C
L00367,3,C
L00367,4,O
L00367,5,N
L00367,6,C
L00367,7,C
L00367,8,C
L00367,9,C
L00367,10,C
L00367,11,O
L00367,12,N
L00367,13,C
L00367,14,C
L00367,15,C
L00367,16,C
L00367,17,C
L00367,18,N
L00367,19,O
L00367,20,C
L00367,21,N
L00367,22,C
L00367,23,C
L00367,24,C
L00367,25,C
L00367,26,C
L00367,27,C
L00367,28,C
L00367,29,C
L00367,30,C
L00367,31,N
L00367,32,C
L00367,33,S
L00367,34,C
L00367,35,O
L00368,0,C
L00368,1,C
L00368,2,C
L00368,3,C
L00368,4,C
L00368,5,C
L00368,6,S
L00368,7,O
L00368,8,O
L00368,9,N
L00368,10,C
L00368,11,C
L00368,12,C
L00368,13,C
L00368,14,C
L00368,15,C
L00368,16,N
L00368,17,C
L00368,18,C
L00368,19,C
L00368,20,N
L00368,21,C
L00368,22,O
L00368,23,O
L00368,24,C
L00368,25,C
L00368,26,C
L00369,0,C
L00369,1,C
L00369,2,C
L00369,3,C
L00369,4,C
L00369,5,C
L00369,6,C
L00369,7,C
L00369,8,C
L00369,9,C
L00369,10,C
L00369,11,C
L00369,12,N
L00369,13,N
L00369,14,C
L00369,15,C
L00369,16,C
L00369,17,C
L00369,18,C
L00369,19,C
L00369,20,N
L00369,21,C
L00369,22,C
L00369,23,O
L00369,24,O
L00369,25,S
L00369,26,O
L00369,27,O
L00369,28,C
L00369,29,C
L00369,30,C
L00369,31,C
L00369,32,C
L00369,33,C
L00369,34,C
L00369,35,O
L00369,36,O
L00370,0,C
L00370,1,C
L00370,2,C
L00370,3,C
L00370,4,C
L00370,5,C
L00370,6,S
L00370,7,O
L00370,8,O
L00370,9,N
L00370,10,C
L00370,11,C
L00370,12,C
L00370,13,C
L00370,14,C
L00370,15,C
L00370,16,N
L00370,17,C
L00370,18,C
L00370,19,C
L00370,20,N
L00370,21,C
L00370,22,N
L00370,23,N
L00370,24,N
L00370,25,N
L00370,26,C
L00370,27,C
L00370,28,C
L00371,0,C
L00371,1,C
L00371,2,C
L00371,3,C
L00371,4,C
L00371,5,C
L00371,6,C
L00371,7,C
L00371,8,C
L00371,9,C
L00371,10,S
L00371,11,O
L00371,12,O
L00371,13,N
L00371,14,C
L00371,15,C
L00371,16,O
L00371,17,O
L00371,18,C
L00371,19,C
L00371,20,C
L00371,21,C
L00371,22,C
L00371,23,C
L00371,24,N
L00371,25,C
L00371,26,C
L00371,27,C
L00371,28,N
L00371,29,C
L00371,30,O
L00371,31,O
L00371,32,C
L00371,33,C
L00371,34,C
L00372,0,C
L00372,1,C
L00372,2,C
L00372,3,C
L00372,4,C
L00372,5,C
L00372,6,C
L00372,7,C
L00372,8,N
L00372,9,C
L00372,10,O
L00372,11,C
L00372,12,C
L00372,13,C
L00372,14,C
L00372,15,C
L00372,16,C
L00372,17,C
L00372,18,C
L00372,19,C
L00372,20,C
L00372,21,C
L00372,22,C
L00372,23,N
L00372,24,C
L00372,25,C
L00372,26,C
L00372,27,N
L00372,28,C
L00372,29,O
L00372,30,O
L00372,31,C
L00372,32,C
L00372,33,C
L00373,0,C
L00373,1,C
L00373,2,C
L00373,3,C
L00373,4,C
L00373,5,C
L00373,6,S
L00373,7,O
L00373,8,O
L00373,9,N
L00373,10,C
L00373,11,C
L00373,12,O
L00373,13,O
L00373,14,C
L00373,15,C
L00373,16,C
L00373,17,C
L00373,18,C
L00373,19,C
L00373,20,N
L00373,21,C
L00373,22,C
L00373,23,C
L00373,24,N
L00373,25,C
L00373,26,O
L00373,27,O
L00373,28,C
L00373,29,C
L00373,30,C
L00374,0,C
L00374,1,C
L00374,2,C
L00374,3,C
L00374,4,C
L00374,5,C
L00374,6,N
L00374,7,C
L00374,8,C
L00374,9,C
L00374,10,N
L00374,11,C
L00374,12,O
L00374,13,O
L00374,14,C
L00374,15,C
L00374,16,C
L00375,0,C
L00375,1,O
L00375,2,C
L00375,3,C
L00375,4,C
L00375,5,C
L00375,6,C
L00375,7,C
L00375,8,S
L00375,9,O
L00375,10,O
L00375,11,N
L00375,12,C
L00375,13,C
L00375,14,O
L00375,15,O
L00375,16,C
L00375,17,C
L00375,18,C
L00375,19,C
L00375,20,C
L00375,21,C
L00375,22,N
L00375,23,C
L00375,24,C
L00375,25,C
L00375,26,N
L00375,27,C
L00375,28,O
L00375,29,O
L00375,30,C
L00375,31,C
L00375,32,C
L00376,0,C
L00376,1,C
L00376,2,C
L00376,3,C
L00376,4,C
L00376,5,C
L00376,6,C
L00376,7,C
L00376,8,S
L00376,9,O
L00376,10,O
L00376,11,N
L00376,12,C
L00376,13,C
L00376,14,C
L00376,15,C
L00376,16,C
L00376,17,C
L00376,18,N
L00376,19,C
L00376,20,C
L00376,21,C
L00376,22,N
L00376,23,C
L00376,24,O
L00376,25,O
L00376,26,C
L00376,27,C
L00376,28,C
L00376,29,C
L00376,30,C
L00377,0,C
L00377,1,C
L00377,2,C
L00377,3,C
L00377,4,C
